Order_ID;Date;Racer_ID;Branch_ID;Product_ID;Quantity;Branch_Location;Branch_Launch_Date;Product_Model;Product_Price
ORD07858;2017-08-20 09:38:23;512182;4950;39299;9;Denver;2015-07-09;Stoeckli Model 11;4742.54
ORD07858;2017-08-20 09:38:23;512182;4950;83744;8;Denver;2015-07-09;Giro Model 44;1910.69
ORD07859;2016-03-04 19:31:25;202762;4950;99912;7;Denver;2015-07-09;One Way Model 36;1697.44
ORD07859;2016-03-04 19:31:25;202762;4950;11802;7;Denver;2015-07-09;Atomic Model 28;1602.82
ORD07859;2016-03-04 19:31:25;202762;4950;58925;9;Denver;2015-07-09;One Way Model 11;986.52
ORD07860;2019-09-23 23:10:51;104537;4950;42606;4;Denver;2015-07-09;Fischer Model 48;989.81
ORD07861;2023-02-12 12:42:09;350095;2149;48467;1;Innsbruck;2018-11-21;Kaestle Model 33;2975.57
ORD07861;2023-02-12 12:42:09;350095;2149;83969;6;Innsbruck;2018-11-21;One Way Model 9;523.95
ORD07861;2023-02-12 12:42:09;350095;2149;19692;8;Innsbruck;2018-11-21;One Way Model 18;1662.7
ORD07861;2023-02-12 12:42:09;350095;2149;64045;8;Innsbruck;2018-11-21;Rossignol Model 33;1365.36
ORD07862;2019-10-03 11:56:42;104468;2149;64045;10;Innsbruck;2018-11-21;Rossignol Model 33;1365.36
ORD07862;2019-10-03 11:56:42;104468;2149;16655;5;Innsbruck;2018-11-21;Stoeckli Model 46;4183.17
ORD07862;2019-10-03 11:56:42;104468;2149;20965;9;Innsbruck;2018-11-21;One Way Model 27;1341.87
ORD07862;2019-10-03 11:56:42;104468;2149;99912;3;Innsbruck;2018-11-21;One Way Model 36;1697.44
ORD07863;2021-03-07 00:48:47;104539;4346;39299;9;Zurich;2017-04-03;Stoeckli Model 11;4742.54
ORD07863;2021-03-07 00:48:47;104539;4346;86213;9;Zurich;2017-04-03;Outdoor Research Model 8;1446.71
ORD07863;2021-03-07 00:48:47;104539;4346;18392;8;Zurich;2017-04-03;Leki Model 8;1174.18
ORD07864;2016-10-27 22:38:40;6190179;4950;83969;1;Denver;2015-07-09;One Way Model 9;523.95
ORD07864;2016-10-27 22:38:40;6190179;4950;69735;5;Denver;2015-07-09;Burton Model 44;1907.83
ORD07864;2016-10-27 22:38:40;6190179;4950;45920;4;Denver;2015-07-09;POC Model 36;773.35
ORD07864;2016-10-27 22:38:40;6190179;4950;58925;1;Denver;2015-07-09;One Way Model 11;986.52
ORD07865;2019-03-07 18:06:15;934643;4950;13748;2;Denver;2015-07-09;Giro Model 33;679.8
ORD07865;2019-03-07 18:06:15;934643;4950;16655;8;Denver;2015-07-09;Stoeckli Model 46;4183.17
ORD07865;2019-03-07 18:06:15;934643;4950;11802;10;Denver;2015-07-09;Atomic Model 28;1602.82
ORD07865;2019-03-07 18:06:15;934643;4950;54064;7;Denver;2015-07-09;Stoeckli Model 48;1374.7
ORD07866;2021-03-10 11:19:59;54628;7859;54131;8;Oslo;2016-05-16;Smith Model 40;1562.11
ORD07866;2021-03-10 11:19:59;54628;7859;65680;9;Oslo;2016-05-16;Hestra Model 19;1521.06
ORD07866;2021-03-10 11:19:59;54628;7859;45920;8;Oslo;2016-05-16;POC Model 36;773.35
ORD07866;2021-03-10 11:19:59;54628;7859;16910;3;Oslo;2016-05-16;Burton Model 14;1240.69
ORD07866;2021-03-10 11:19:59;54628;7859;35658;10;Oslo;2016-05-16;Hestra Model 42;570.0
ORD07866;2021-03-10 11:19:59;54628;7859;42606;5;Oslo;2016-05-16;Fischer Model 48;989.81
ORD07867;2020-11-10 13:32:03;151238;7859;48467;8;Oslo;2016-05-16;Kaestle Model 33;2975.57
ORD07867;2020-11-10 13:32:03;151238;7859;52107;7;Oslo;2016-05-16;Atomic Model 6;3783.25
ORD07867;2020-11-10 13:32:03;151238;7859;60993;3;Oslo;2016-05-16;Fischer Model 25;1417.27
ORD07868;2020-12-28 12:44:03;501987;2149;12200;9;Innsbruck;2018-11-21;Head Model 29;2135.68
ORD07868;2020-12-28 12:44:03;501987;2149;33483;7;Innsbruck;2018-11-21;Nordica Model 7;1414.99
ORD07868;2020-12-28 12:44:03;501987;2149;43827;5;Innsbruck;2018-11-21;Giro Model 13;615.47
ORD07869;2022-01-06 19:18:58;6531444;4346;39299;7;Zurich;2017-04-03;Stoeckli Model 11;4742.54
ORD07870;2022-01-11 03:23:25;422278;7859;12695;10;Oslo;2016-05-16;Kaestle Model 24;1056.32
ORD07870;2022-01-11 03:23:25;422278;7859;52107;3;Oslo;2016-05-16;Atomic Model 6;3783.25
ORD07870;2022-01-11 03:23:25;422278;7859;63351;8;Oslo;2016-05-16;One Way Model 20;1371.03
ORD07870;2022-01-11 03:23:25;422278;7859;54131;1;Oslo;2016-05-16;Smith Model 40;1562.11
ORD07870;2022-01-11 03:23:25;422278;7859;99912;1;Oslo;2016-05-16;One Way Model 36;1697.44
ORD07870;2022-01-11 03:23:25;422278;7859;45222;2;Oslo;2016-05-16;Stoeckli Model 24;3663.69
ORD07871;2018-11-04 20:15:06;350095;4346;83969;4;Zurich;2017-04-03;One Way Model 9;523.95
ORD07871;2018-11-04 20:15:06;350095;4346;70713;10;Zurich;2017-04-03;Salomon Model 35;842.83
ORD07871;2018-11-04 20:15:06;350095;4346;97054;9;Zurich;2017-04-03;Salomon Model 26;1101.68
ORD07871;2018-11-04 20:15:06;350095;4346;88069;5;Zurich;2017-04-03;Atomic Model 48;3211.28
ORD07872;2019-10-03 02:01:12;30488;2149;22688;9;Innsbruck;2018-11-21;Smith Model 38;1051.67
ORD07872;2019-10-03 02:01:12;30488;2149;64045;3;Innsbruck;2018-11-21;Rossignol Model 33;1365.36
ORD07873;2023-02-13 05:07:57;104531;4346;43827;3;Zurich;2017-04-03;Giro Model 13;615.47
ORD07873;2023-02-13 05:07:57;104531;4346;43827;7;Zurich;2017-04-03;Giro Model 13;615.47
ORD07873;2023-02-13 05:07:57;104531;4346;82082;6;Zurich;2017-04-03;Smith Model 26;-98731.86
ORD07873;2023-02-13 05:07:57;104531;4346;18571;2;Zurich;2017-04-03;One Way Model 45;711.39
ORD07873;2023-02-13 05:07:57;104531;4346;54064;5;Zurich;2017-04-03;Stoeckli Model 48;1374.7
ORD07874;2017-10-22 09:18:00;53980;4950;33483;8;Denver;2015-07-09;Nordica Model 7;1414.99
ORD07874;2017-10-22 09:18:00;53980;4950;14499;8;Denver;2015-07-09;Smith Model 24;1106.76
ORD07875;2024-12-26 06:14:04;104272;2149;13748;3;Innsbruck;2018-11-21;Giro Model 33;679.8
ORD07875;2024-12-26 06:14:04;104272;2149;18392;8;Innsbruck;2018-11-21;Leki Model 8;1174.18
ORD07875;2024-12-26 06:14:04;104272;2149;14499;1;Innsbruck;2018-11-21;Smith Model 24;1106.76
ORD07876;2015-12-07 12:06:01;512228;4950;60993;3;Denver;2015-07-09;Fischer Model 25;1417.27
ORD07876;2015-12-07 12:06:01;512228;4950;65680;1;Denver;2015-07-09;Hestra Model 19;1521.06
ORD07876;2015-12-07 12:06:01;512228;4950;45222;2;Denver;2015-07-09;Stoeckli Model 24;3663.69
ORD07876;2015-12-07 12:06:01;512228;4950;99912;7;Denver;2015-07-09;One Way Model 36;1697.44
ORD07876;2015-12-07 12:06:01;512228;4950;58925;3;Denver;2015-07-09;One Way Model 11;986.52
ORD07877;2023-04-07 02:44:56;203096;2149;20729;1;Innsbruck;2018-11-21;Head Model 2;983.83
ORD07877;2023-04-07 02:44:56;203096;2149;86820;6;Innsbruck;2018-11-21;Leki Model 39;1168.75
ORD07877;2023-04-07 02:44:56;203096;2149;13748;1;Innsbruck;2018-11-21;Giro Model 33;679.8
ORD07877;2023-04-07 02:44:56;203096;2149;65680;2;Innsbruck;2018-11-21;Hestra Model 19;1521.06
ORD07877;2023-04-07 02:44:56;203096;2149;70713;3;Innsbruck;2018-11-21;Salomon Model 35;842.83
ORD07878;2017-05-15 03:19:53;561310;7859;65680;6;Oslo;2016-05-16;Hestra Model 19;1521.06
ORD07878;2017-05-15 03:19:53;561310;7859;43827;7;Oslo;2016-05-16;Giro Model 13;615.47
ORD07878;2017-05-15 03:19:53;561310;7859;65680;2;Oslo;2016-05-16;Hestra Model 19;1521.06
ORD07878;2017-05-15 03:19:53;561310;7859;90038;5;Oslo;2016-05-16;Hestra Model 18;1923.33
ORD07879;2019-08-12 15:39:25;6291625;7859;97054;6;Oslo;2016-05-16;Salomon Model 26;1101.68
ORD07879;2019-08-12 15:39:25;6291625;7859;75318;1;Oslo;2016-05-16;One Way Model 2;1568.41
ORD07879;2019-08-12 15:39:25;6291625;7859;28711;9;Oslo;2016-05-16;Nordica Model 29;2712.74
ORD07879;2019-08-12 15:39:25;6291625;7859;20729;4;Oslo;2016-05-16;Head Model 2;983.83
ORD07880;2015-09-22 21:26:34;6532123;4950;32399;8;Denver;2015-07-09;One Way Model 8;1773.84
ORD07880;2015-09-22 21:26:34;6532123;4950;46631;2;Denver;2015-07-09;POC Model 32;1506.72
ORD07881;2023-07-25 19:27:37;54609;2149;20729;1;Innsbruck;2018-11-21;Head Model 2;983.83
ORD07882;2024-09-30 05:41:53;51215;2149;22688;7;Innsbruck;2018-11-21;Smith Model 38;1051.67
ORD07882;2024-09-30 05:41:53;51215;2149;60015;10;Innsbruck;2018-11-21;Outdoor Research Model 39;1213.06
ORD07882;2024-09-30 05:41:53;51215;2149;99789;8;Innsbruck;2018-11-21;Leki Model 40;1766.8
ORD07882;2024-09-30 05:41:53;51215;2149;64045;1;Innsbruck;2018-11-21;Rossignol Model 33;1365.36
ORD07882;2024-09-30 05:41:53;51215;2149;16910;7;Innsbruck;2018-11-21;Burton Model 14;1240.69
ORD07883;2016-02-02 13:43:27;512269;4950;86820;3;Denver;2015-07-09;Leki Model 39;1168.75
ORD07883;2016-02-02 13:43:27;512269;4950;13748;5;Denver;2015-07-09;Giro Model 33;679.8
ORD07884;2018-07-22 07:01:35;6530319;7859;18110;3;Oslo;2016-05-16;Giro Model 14;1773.37
ORD07884;2018-07-22 07:01:35;6530319;7859;20729;8;Oslo;2016-05-16;Head Model 2;983.83
ORD07884;2018-07-22 07:01:35;6530319;7859;42606;4;Oslo;2016-05-16;Fischer Model 48;989.81
ORD07885;2022-09-27 13:26:55;934643;4346;19692;7;Zurich;2017-04-03;One Way Model 18;1662.7
ORD07885;2022-09-27 13:26:55;934643;4346;64384;4;Zurich;2017-04-03;Kaestle Model 49;2015.66
ORD07885;2022-09-27 13:26:55;934643;4346;60993;7;Zurich;2017-04-03;Fischer Model 25;1417.27
ORD07886;2021-05-22 06:04:55;501987;7859;70713;5;Oslo;2016-05-16;Salomon Model 35;842.83
ORD07886;2021-05-22 06:04:55;501987;7859;75318;10;Oslo;2016-05-16;One Way Model 2;1568.41
ORD07886;2021-05-22 06:04:55;501987;7859;12200;3;Oslo;2016-05-16;Head Model 29;2135.68
ORD07886;2021-05-22 06:04:55;501987;7859;90038;9;Oslo;2016-05-16;Hestra Model 18;1923.33
ORD07886;2021-05-22 06:04:55;501987;7859;60993;10;Oslo;2016-05-16;Fischer Model 25;1417.27
ORD07886;2021-05-22 06:04:55;501987;7859;12693;2;Oslo;2016-05-16;Nordica Model 28;4214.69
ORD07887;2021-01-13 09:11:11;104539;4950;54064;10;Denver;2015-07-09;Stoeckli Model 48;1374.7
ORD07887;2021-01-13 09:11:11;104539;4950;54262;9;Denver;2015-07-09;Leki Model 33;908.2
ORD07887;2021-01-13 09:11:11;104539;4950;43827;6;Denver;2015-07-09;Giro Model 13;615.47
ORD07887;2021-01-13 09:11:11;104539;4950;18110;8;Denver;2015-07-09;Giro Model 14;1773.37
ORD07888;2017-10-28 19:05:35;54371;4346;43159;10;Zurich;2017-04-03;Giro Model 35;1685.26
ORD07889;2016-12-15 09:28:21;151238;7859;76235;2;Oslo;2016-05-16;Outdoor Research Model 33;613.02
ORD07889;2016-12-15 09:28:21;151238;7859;65680;8;Oslo;2016-05-16;Hestra Model 19;1521.06
ORD07889;2016-12-15 09:28:21;151238;7859;42745;5;Oslo;2016-05-16;Atomic Model 31;-98233.68
ORD07889;2016-12-15 09:28:21;151238;7859;54262;7;Oslo;2016-05-16;Leki Model 33;908.2
ORD07889;2016-12-15 09:28:21;151238;7859;69735;8;Oslo;2016-05-16;Burton Model 44;1907.83
ORD07889;2016-12-15 09:28:21;151238;7859;60993;3;Oslo;2016-05-16;Fischer Model 25;1417.27
ORD07890;2019-04-22 10:11:16;293006;7859;16102;10;Oslo;2016-05-16;Hestra Model 33;975.38
ORD07890;2019-04-22 10:11:16;293006;7859;88069;7;Oslo;2016-05-16;Atomic Model 48;3211.28
ORD07890;2019-04-22 10:11:16;293006;7859;12200;2;Oslo;2016-05-16;Head Model 29;2135.68
ORD07890;2019-04-22 10:11:16;293006;7859;16910;6;Oslo;2016-05-16;Burton Model 14;1240.69
ORD07891;2018-04-24 15:10:50;54481;7859;16655;2;Oslo;2016-05-16;Stoeckli Model 46;4183.17
ORD07891;2018-04-24 15:10:50;54481;7859;32299;4;Oslo;2016-05-16;Smith Model 2;1436.53
ORD07891;2018-04-24 15:10:50;54481;7859;64045;7;Oslo;2016-05-16;Rossignol Model 33;1365.36
ORD07891;2018-04-24 15:10:50;54481;7859;39299;10;Oslo;2016-05-16;Stoeckli Model 11;4742.54
ORD07892;2022-06-19 15:52:39;6293445;4346;26371;7;Zurich;2017-04-03;Atomic Model 49;862.78
ORD07892;2022-06-19 15:52:39;6293445;4346;83969;7;Zurich;2017-04-03;One Way Model 9;523.95
ORD07892;2022-06-19 15:52:39;6293445;4346;48467;4;Zurich;2017-04-03;Kaestle Model 33;2975.57
ORD07892;2022-06-19 15:52:39;6293445;4346;35658;7;Zurich;2017-04-03;Hestra Model 42;570.0
ORD07892;2022-06-19 15:52:39;6293445;4346;46212;2;Zurich;2017-04-03;Burton Model 6;1055.24
ORD07893;2018-12-24 18:08:32;6531520;7859;16910;2;Oslo;2016-05-16;Burton Model 14;1240.69
ORD07893;2018-12-24 18:08:32;6531520;7859;54262;1;Oslo;2016-05-16;Leki Model 33;908.2
ORD07894;2018-04-08 15:26:19;104272;4950;54131;5;Denver;2015-07-09;Smith Model 40;1562.11
ORD07894;2018-04-08 15:26:19;104272;4950;97054;2;Denver;2015-07-09;Salomon Model 26;1101.68
ORD07894;2018-04-08 15:26:19;104272;4950;62921;2;Denver;2015-07-09;Salomon Model 22;1386.25
ORD07895;2019-09-25 06:12:18;6530319;4950;22688;7;Denver;2015-07-09;Smith Model 38;1051.67
ORD07895;2019-09-25 06:12:18;6530319;4950;54064;9;Denver;2015-07-09;Stoeckli Model 48;1374.7
ORD07895;2019-09-25 06:12:18;6530319;4950;12200;1;Denver;2015-07-09;Head Model 29;2135.68
ORD07895;2019-09-25 06:12:18;6530319;4950;18110;5;Denver;2015-07-09;Giro Model 14;1773.37
ORD07895;2019-09-25 06:12:18;6530319;4950;16655;2;Denver;2015-07-09;Stoeckli Model 46;4183.17
ORD07895;2019-09-25 06:12:18;6530319;4950;63351;9;Denver;2015-07-09;One Way Model 20;1371.03
ORD07896;2016-09-28 05:43:22;512182;4950;64045;6;Denver;2015-07-09;Rossignol Model 33;1365.36
ORD07896;2016-09-28 05:43:22;512182;4950;16102;8;Denver;2015-07-09;Hestra Model 33;975.38
ORD07896;2016-09-28 05:43:22;512182;4950;64384;2;Denver;2015-07-09;Kaestle Model 49;2015.66
ORD07896;2016-09-28 05:43:22;512182;4950;86213;6;Denver;2015-07-09;Outdoor Research Model 8;1446.71
ORD07896;2016-09-28 05:43:22;512182;4950;32299;9;Denver;2015-07-09;Smith Model 2;1436.53
ORD07896;2016-09-28 05:43:22;512182;4950;33483;7;Denver;2015-07-09;Nordica Model 7;1414.99
ORD07897;2016-05-24 15:35:05;6530319;4950;33483;7;Denver;2015-07-09;Nordica Model 7;1414.99
ORD07897;2016-05-24 15:35:05;6530319;4950;75733;3;Denver;2015-07-09;One Way Model 22;1303.66
ORD07897;2016-05-24 15:35:05;6530319;4950;99912;10;Denver;2015-07-09;One Way Model 36;1697.44
ORD07897;2016-05-24 15:35:05;6530319;4950;46212;10;Denver;2015-07-09;Burton Model 6;1055.24
ORD07898;2019-02-08 16:12:37;512038;4346;44766;3;Zurich;2017-04-03;One Way Model 32;1278.19
ORD07898;2019-02-08 16:12:37;512038;4346;28711;6;Zurich;2017-04-03;Nordica Model 29;2712.74
ORD07899;2021-01-19 15:20:33;422310;4346;64384;3;Zurich;2017-04-03;Kaestle Model 49;2015.66
ORD07899;2021-01-19 15:20:33;422310;4346;90038;7;Zurich;2017-04-03;Hestra Model 18;1923.33
ORD07899;2021-01-19 15:20:33;422310;4346;29830;1;Zurich;2017-04-03;POC Model 22;865.98
ORD07899;2021-01-19 15:20:33;422310;4346;29830;8;Zurich;2017-04-03;POC Model 22;865.98
ORD07899;2021-01-19 15:20:33;422310;4346;58984;8;Zurich;2017-04-03;Hestra Model 7;1135.1
ORD07899;2021-01-19 15:20:33;422310;4346;13561;8;Zurich;2017-04-03;Giro Model 39;1476.62
ORD07900;2020-09-21 01:06:58;151238;2149;86213;6;Innsbruck;2018-11-21;Outdoor Research Model 8;1446.71
ORD07900;2020-09-21 01:06:58;151238;2149;16102;9;Innsbruck;2018-11-21;Hestra Model 33;975.38
ORD07900;2020-09-21 01:06:58;151238;2149;86213;4;Innsbruck;2018-11-21;Outdoor Research Model 8;1446.71
ORD07900;2020-09-21 01:06:58;151238;2149;18571;3;Innsbruck;2018-11-21;One Way Model 45;711.39
ORD07900;2020-09-21 01:06:58;151238;2149;54064;8;Innsbruck;2018-11-21;Stoeckli Model 48;1374.7
ORD07900;2020-09-21 01:06:58;151238;2149;69735;7;Innsbruck;2018-11-21;Burton Model 44;1907.83
ORD07901;2019-12-13 03:24:59;512269;2149;16655;1;Innsbruck;2018-11-21;Stoeckli Model 46;4183.17
ORD07901;2019-12-13 03:24:59;512269;2149;45920;9;Innsbruck;2018-11-21;POC Model 36;773.35
ORD07901;2019-12-13 03:24:59;512269;2149;16910;8;Innsbruck;2018-11-21;Burton Model 14;1240.69
ORD07901;2019-12-13 03:24:59;512269;2149;16910;6;Innsbruck;2018-11-21;Burton Model 14;1240.69
ORD07901;2019-12-13 03:24:59;512269;2149;97054;4;Innsbruck;2018-11-21;Salomon Model 26;1101.68
ORD07901;2019-12-13 03:24:59;512269;2149;63351;2;Innsbruck;2018-11-21;One Way Model 20;1371.03
ORD07902;2019-09-03 09:48:50;6532084;4346;46212;5;Zurich;2017-04-03;Burton Model 6;1055.24
ORD07902;2019-09-03 09:48:50;6532084;4346;16910;9;Zurich;2017-04-03;Burton Model 14;1240.69
ORD07902;2019-09-03 09:48:50;6532084;4346;75318;3;Zurich;2017-04-03;One Way Model 2;1568.41
ORD07903;2017-09-02 01:07:50;104468;4950;45920;2;Denver;2015-07-09;POC Model 36;773.35
ORD07903;2017-09-02 01:07:50;104468;4950;42745;5;Denver;2015-07-09;Atomic Model 31;-98233.68
ORD07903;2017-09-02 01:07:50;104468;4950;18110;8;Denver;2015-07-09;Giro Model 14;1773.37
ORD07903;2017-09-02 01:07:50;104468;4950;20965;10;Denver;2015-07-09;One Way Model 27;1341.87
ORD07904;2021-08-29 09:38:14;930024;7859;76557;4;Oslo;2016-05-16;One Way Model 6;811.91
ORD07904;2021-08-29 09:38:14;930024;7859;69735;3;Oslo;2016-05-16;Burton Model 44;1907.83
ORD07905;2019-12-03 08:59:16;422278;4346;54131;7;Zurich;2017-04-03;Smith Model 40;1562.11
ORD07905;2019-12-03 08:59:16;422278;4346;42606;5;Zurich;2017-04-03;Fischer Model 48;989.81
ORD07905;2019-12-03 08:59:16;422278;4346;93104;10;Zurich;2017-04-03;Nordica Model 12;1417.48
ORD07905;2019-12-03 08:59:16;422278;4346;52107;6;Zurich;2017-04-03;Atomic Model 6;3783.25
ORD07905;2019-12-03 08:59:16;422278;4346;75733;7;Zurich;2017-04-03;One Way Model 22;1303.66
ORD07905;2019-12-03 08:59:16;422278;4346;58984;2;Zurich;2017-04-03;Hestra Model 7;1135.1
ORD07906;2020-09-07 15:13:32;512269;4950;76803;3;Denver;2015-07-09;Leki Model 3;1789.91
ORD07906;2020-09-07 15:13:32;512269;4950;18110;5;Denver;2015-07-09;Giro Model 14;1773.37
ORD07906;2020-09-07 15:13:32;512269;4950;70713;10;Denver;2015-07-09;Salomon Model 35;842.83
ORD07906;2020-09-07 15:13:32;512269;4950;93104;8;Denver;2015-07-09;Nordica Model 12;1417.48
ORD07906;2020-09-07 15:13:32;512269;4950;82082;7;Denver;2015-07-09;Smith Model 26;-98731.86
ORD07907;2019-03-05 19:25:11;422310;4346;64045;1;Zurich;2017-04-03;Rossignol Model 33;1365.36
ORD07907;2019-03-05 19:25:11;422310;4346;64045;10;Zurich;2017-04-03;Rossignol Model 33;1365.36
ORD07907;2019-03-05 19:25:11;422310;4346;64384;4;Zurich;2017-04-03;Kaestle Model 49;2015.66
ORD07907;2019-03-05 19:25:11;422310;4346;18571;10;Zurich;2017-04-03;One Way Model 45;711.39
ORD07908;2020-01-06 13:44:01;30488;2149;82082;6;Innsbruck;2018-11-21;Smith Model 26;-98731.86
ORD07909;2023-03-08 03:05:33;512038;4346;83744;4;Zurich;2017-04-03;Giro Model 44;1910.69
ORD07909;2023-03-08 03:05:33;512038;4346;83744;5;Zurich;2017-04-03;Giro Model 44;1910.69
ORD07909;2023-03-08 03:05:33;512038;4346;45222;10;Zurich;2017-04-03;Stoeckli Model 24;3663.69
ORD07909;2023-03-08 03:05:33;512038;4346;60993;2;Zurich;2017-04-03;Fischer Model 25;1417.27
ORD07910;2020-11-09 03:27:16;203096;2149;65766;5;Innsbruck;2018-11-21;Leki Model 15;1063.37
ORD07910;2020-11-09 03:27:16;203096;2149;50764;2;Innsbruck;2018-11-21;Nordica Model 48;2123.09
ORD07910;2020-11-09 03:27:16;203096;2149;60015;5;Innsbruck;2018-11-21;Outdoor Research Model 39;1213.06
ORD07911;2016-08-30 01:01:30;54481;4950;22688;4;Denver;2015-07-09;Smith Model 38;1051.67
ORD07911;2016-08-30 01:01:30;54481;4950;14499;5;Denver;2015-07-09;Smith Model 24;1106.76
ORD07912;2021-02-14 14:51:16;104531;2149;90356;8;Innsbruck;2018-11-21;Burton Model 23;1406.63
ORD07912;2021-02-14 14:51:16;104531;2149;39299;2;Innsbruck;2018-11-21;Stoeckli Model 11;4742.54
ORD07912;2021-02-14 14:51:16;104531;2149;60015;5;Innsbruck;2018-11-21;Outdoor Research Model 39;1213.06
ORD07912;2021-02-14 14:51:16;104531;2149;39299;1;Innsbruck;2018-11-21;Stoeckli Model 11;4742.54
ORD07912;2021-02-14 14:51:16;104531;2149;20965;8;Innsbruck;2018-11-21;One Way Model 27;1341.87
ORD07912;2021-02-14 14:51:16;104531;2149;65766;1;Innsbruck;2018-11-21;Leki Model 15;1063.37
ORD07913;2015-09-13 00:38:19;6291053;4950;32399;5;Denver;2015-07-09;One Way Model 8;1773.84
ORD07913;2015-09-13 00:38:19;6291053;4950;22688;8;Denver;2015-07-09;Smith Model 38;1051.67
ORD07913;2015-09-13 00:38:19;6291053;4950;19692;9;Denver;2015-07-09;One Way Model 18;1662.7
ORD07913;2015-09-13 00:38:19;6291053;4950;35658;10;Denver;2015-07-09;Hestra Model 42;570.0
ORD07913;2015-09-13 00:38:19;6291053;4950;52107;9;Denver;2015-07-09;Atomic Model 6;3783.25
ORD07914;2019-03-25 09:48:05;6292783;2149;80313;9;Innsbruck;2018-11-21;Kaestle Model 6;2213.06
ORD07914;2019-03-25 09:48:05;6292783;2149;44766;7;Innsbruck;2018-11-21;One Way Model 32;1278.19
ORD07914;2019-03-25 09:48:05;6292783;2149;18392;9;Innsbruck;2018-11-21;Leki Model 8;1174.18
ORD07914;2019-03-25 09:48:05;6292783;2149;90038;9;Innsbruck;2018-11-21;Hestra Model 18;1923.33
ORD07914;2019-03-25 09:48:05;6292783;2149;20729;7;Innsbruck;2018-11-21;Head Model 2;983.83
ORD07914;2019-03-25 09:48:05;6292783;2149;54262;9;Innsbruck;2018-11-21;Leki Model 33;908.2
ORD07915;2018-07-10 18:35:12;6531520;4950;16910;2;Denver;2015-07-09;Burton Model 14;1240.69
ORD07915;2018-07-10 18:35:12;6531520;4950;12695;6;Denver;2015-07-09;Kaestle Model 24;1056.32
ORD07915;2018-07-10 18:35:12;6531520;4950;11802;1;Denver;2015-07-09;Atomic Model 28;1602.82
ORD07915;2018-07-10 18:35:12;6531520;4950;58984;4;Denver;2015-07-09;Hestra Model 7;1135.1
ORD07915;2018-07-10 18:35:12;6531520;4950;46212;6;Denver;2015-07-09;Burton Model 6;1055.24
ORD07916;2021-03-06 07:05:58;422278;4950;86213;5;Denver;2015-07-09;Outdoor Research Model 8;1446.71
ORD07916;2021-03-06 07:05:58;422278;4950;54064;6;Denver;2015-07-09;Stoeckli Model 48;1374.7
ORD07917;2021-04-13 21:27:40;6293831;4950;62921;7;Denver;2015-07-09;Salomon Model 22;1386.25
ORD07917;2021-04-13 21:27:40;6293831;4950;48467;6;Denver;2015-07-09;Kaestle Model 33;2975.57
ORD07917;2021-04-13 21:27:40;6293831;4950;26371;6;Denver;2015-07-09;Atomic Model 49;862.78
ORD07918;2017-07-05 10:05:07;512408;7859;36736;3;Oslo;2016-05-16;Hestra Model 2;1254.02
ORD07918;2017-07-05 10:05:07;512408;7859;93763;3;Oslo;2016-05-16;Smith Model 41;1536.41
ORD07918;2017-07-05 10:05:07;512408;7859;46631;4;Oslo;2016-05-16;POC Model 32;1506.72
ORD07918;2017-07-05 10:05:07;512408;7859;76803;9;Oslo;2016-05-16;Leki Model 3;1789.91
ORD07918;2017-07-05 10:05:07;512408;7859;97054;2;Oslo;2016-05-16;Salomon Model 26;1101.68
ORD07919;2018-02-12 18:15:43;6530104;4346;69150;1;Zurich;2017-04-03;One Way Model 47;1427.58
ORD07919;2018-02-12 18:15:43;6530104;4346;76557;8;Zurich;2017-04-03;One Way Model 6;811.91
ORD07919;2018-02-12 18:15:43;6530104;4346;16655;9;Zurich;2017-04-03;Stoeckli Model 46;4183.17
ORD07919;2018-02-12 18:15:43;6530104;4346;54262;9;Zurich;2017-04-03;Leki Model 33;908.2
ORD07919;2018-02-12 18:15:43;6530104;4346;13561;8;Zurich;2017-04-03;Giro Model 39;1476.62
ORD07919;2018-02-12 18:15:43;6530104;4346;58925;1;Zurich;2017-04-03;One Way Model 11;986.52
ORD07920;2021-04-20 11:45:32;561310;4950;42745;2;Denver;2015-07-09;Atomic Model 31;-98233.68
ORD07920;2021-04-20 11:45:32;561310;4950;13748;8;Denver;2015-07-09;Giro Model 33;679.8
ORD07920;2021-04-20 11:45:32;561310;4950;63351;2;Denver;2015-07-09;One Way Model 20;1371.03
ORD07920;2021-04-20 11:45:32;561310;4950;39855;2;Denver;2015-07-09;Leki Model 9;918.31
ORD07921;2020-01-23 14:08:54;930024;4950;12693;8;Denver;2015-07-09;Nordica Model 28;4214.69
ORD07921;2020-01-23 14:08:54;930024;4950;45222;10;Denver;2015-07-09;Stoeckli Model 24;3663.69
ORD07921;2020-01-23 14:08:54;930024;4950;90038;5;Denver;2015-07-09;Hestra Model 18;1923.33
ORD07921;2020-01-23 14:08:54;930024;4950;75733;7;Denver;2015-07-09;One Way Model 22;1303.66
ORD07921;2020-01-23 14:08:54;930024;4950;58925;3;Denver;2015-07-09;One Way Model 11;986.52
ORD07922;2016-10-08 05:35:22;54005;4950;90038;8;Denver;2015-07-09;Hestra Model 18;1923.33
ORD07922;2016-10-08 05:35:22;54005;4950;36736;5;Denver;2015-07-09;Hestra Model 2;1254.02
ORD07923;2020-02-07 03:58:20;202762;4346;65680;7;Zurich;2017-04-03;Hestra Model 19;1521.06
